latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
-18.6547,125.88241,349.58,0.52,0.5,2023-10-17,444,1,VIIRS,n,2.0NRT,320.8,14.38,D
-18.65334,125.89986,355.14,0.52,0.5,2023-10-17,444,1,VIIRS,n,2.0NRT,323.14,12.48,D
-18.65305,125.89732,351.62,0.52,0.5,2023-10-17,444,1,VIIRS,n,2.0NRT,321.59,16.09,D
-18.65276,125.90484,367,0.52,0.5,2023-10-17,444,1,VIIRS,h,2.0NRT,320.92,12.16,D
-18.6525,125.9023,367,0.52,0.5,2023-10-17,444,1,VIIRS,h,2.0NRT,322.71,9.9,D
-18.65194,125.90728,345.18,0.52,0.5,2023-10-17,444,1,VIIRS,n,2.0NRT,318.11,9.9,D
-18.65166,125.87451,349.18,0.52,0.5,2023-10-17,444,1,VIIRS,l,2.0NRT,319.96,15.2,D
-18.65108,125.87949,351.61,0.52,0.5,2023-10-17,444,1,VIIRS,n,2.0NRT,319.21,15.2,D
-18.65064,125.87686,356.13,0.52,0.5,2023-10-17,444,1,VIIRS,n,2.0NRT,321.5,24.7,D
-18.65049,125.88445,354.42,0.52,0.5,2023-10-17,444,1,VIIRS,n,2.0NRT,318.83,9.74,D
-18.65009,125.88185,367,0.52,0.5,2023-10-17,444,1,VIIRS,h,2.0NRT,319.58,17.78,D
-18.64991,125.8894,350.35,0.52,0.5,2023-10-17,444,1,VIIRS,n,2.0NRT,319.88,9.74,D
-18.64954,125.88682,353.57,0.52,0.5,2023-10-17,444,1,VIIRS,n,2.0NRT,319.32,17.78,D
-18.64933,125.89435,351.07,0.52,0.5,2023-10-17,444,1,VIIRS,n,2.0NRT,317.69,12.48,D
-18.64899,125.89178,345.08,0.52,0.5,2023-10-17,444,1,VIIRS,l,2.0NRT,318.22,10.63,D
-18.64647,125.87891,352,0.52,0.5,2023-10-17,444,1,VIIRS,n,2.0NRT,321.45,12.04,D
-18.6453,125.88884,352.94,0.52,0.5,2023-10-17,444,1,VIIRS,n,2.0NRT,318.75,17.57,D
-18.64438,125.89122,343.7,0.52,0.5,2023-10-17,444,1,VIIRS,l,2.0NRT,316.59,10.63,D
-18.6407,125.88827,350.68,0.52,0.5,2023-10-17,444,1,VIIRS,l,2.0NRT,320.77,17.57,D
-18.63033,125.89704,347.71,0.52,0.5,2023-10-17,444,1,VIIRS,n,2.0NRT,322.65,21.85,D
-18.62975,125.90202,342.78,0.52,0.5,2023-10-17,444,1,VIIRS,l,2.0NRT,315.24,10.89,D
-18.55528,131.04645,340.82,0.41,0.37,2023-10-17,444,1,VIIRS,l,2.0NRT,314.48,5.39,D
-18.55419,131.05428,343.34,0.41,0.37,2023-10-17,444,1,VIIRS,l,2.0NRT,314.48,3.17,D
-18.55364,131.05821,340.74,0.41,0.37,2023-10-17,444,1,VIIRS,n,2.0NRT,314.52,3.17,D
-18.55309,131.06213,347.55,0.41,0.37,2023-10-17,444,1,VIIRS,n,2.0NRT,315.86,4.03,D
-18.55254,131.06604,345.66,0.41,0.37,2023-10-17,444,1,VIIRS,l,2.0NRT,315.93,4.03,D
-18.55199,131.06996,348.8,0.41,0.37,2023-10-17,444,1,VIIRS,l,2.0NRT,315.23,5.47,D
-18.54403,131.07674,349.6,0.41,0.37,2023-10-17,444,1,VIIRS,l,2.0NRT,319.09,4.21,D
-18.54348,131.08066,346.22,0.41,0.37,2023-10-17,444,1,VIIRS,l,2.0NRT,318.82,4.21,D
-18.54294,131.08458,346.01,0.41,0.37,2023-10-17,444,1,VIIRS,l,2.0NRT,317.3,4.22,D
-18.53443,131.09525,342.64,0.41,0.37,2023-10-17,444,1,VIIRS,l,2.0NRT,316.01,3.94,D
-18.53045,131.09862,350.72,0.41,0.37,2023-10-17,444,1,VIIRS,n,2.0NRT,320.48,6.02,D
-18.52647,131.10201,343.46,0.41,0.37,2023-10-17,444,1,VIIRS,l,2.0NRT,317.58,6.02,D
-18.51309,131.10054,346.99,0.41,0.37,2023-10-17,444,1,VIIRS,l,2.0NRT,318.72,6.16,D
-18.50966,131.10001,344.74,0.41,0.37,2023-10-17,444,1,VIIRS,n,2.0NRT,318.67,6.16,D
-18.50567,131.10338,367,0.41,0.37,2023-10-17,444,1,VIIRS,h,2.0NRT,321.31,12.8,D
-18.49826,131.10622,346.3,0.41,0.37,2023-10-17,444,1,VIIRS,l,2.0NRT,319.63,7.36,D
-18.49483,131.10568,347.77,0.41,0.37,2023-10-17,444,1,VIIRS,l,2.0NRT,317.82,7.36,D
-18.48603,145.8152,343.1,0.57,0.69,2023-10-17,444,1,VIIRS,n,2.0NRT,300.82,11.8,D
-18.48454,145.82175,354.16,0.57,0.69,2023-10-17,444,1,VIIRS,n,2.0NRT,301.63,11.8,D
-18.48004,127.71204,342.59,0.4,0.44,2023-10-17,444,1,VIIRS,l,2.0NRT,317.17,7.93,D
-18.47977,145.81337,367,0.57,0.69,2023-10-17,444,1,VIIRS,h,2.0NRT,301.5,11.8,D
-18.46959,131.0858,347.81,0.41,0.37,2023-10-17,444,1,VIIRS,l,2.0NRT,320.81,8.92,D
-18.46327,131.08084,347.6,0.41,0.37,2023-10-17,444,1,VIIRS,l,2.0NRT,321.37,9.26,D
-18.45008,131.0748,350.19,0.41,0.37,2023-10-17,444,1,VIIRS,l,2.0NRT,322.72,10.55,D
-18.44665,131.07425,348.36,0.41,0.37,2023-10-17,444,1,VIIRS,l,2.0NRT,319.63,13.74,D
-18.44524,141.8759,367,0.32,0.55,2023-10-17,444,1,VIIRS,h,2.0NRT,316.31,5.61,D
-18.44462,141.87894,367,0.32,0.55,2023-10-17,444,1,VIIRS,h,2.0NRT,315.25,5.61,D
-18.444,141.88199,367,0.32,0.55,2023-10-17,444,1,VIIRS,h,2.0NRT,315.92,7.23,D
-18.44337,141.88504,367,0.32,0.55,2023-10-17,444,1,VIIRS,h,2.0NRT,318.1,7.23,D
-18.44275,141.88808,367,0.32,0.55,2023-10-17,444,1,VIIRS,h,2.0NRT,317.38,12.43,D
-18.44272,141.86269,356.34,0.32,0.55,2023-10-17,444,1,VIIRS,n,2.0NRT,319.62,14.66,D
-18.44212,141.89113,367,0.32,0.55,2023-10-17,444,1,VIIRS,h,2.0NRT,320.82,12.43,D
-18.4421,141.86574,367,0.32,0.55,2023-10-17,444,1,VIIRS,h,2.0NRT,318.58,14.66,D
-18.44148,141.86876,367,0.32,0.55,2023-10-17,444,1,VIIRS,h,2.0NRT,317.15,11.12,D
-18.44085,141.8718,367,0.32,0.55,2023-10-17,444,1,VIIRS,h,2.0NRT,315.91,11.12,D
-18.44033,131.06927,350.05,0.41,0.37,2023-10-17,444,1,VIIRS,l,2.0NRT,321.77,7.29,D
-18.44023,141.87483,345.37,0.32,0.55,2023-10-17,444,1,VIIRS,n,2.0NRT,315.81,5.61,D
-18.43834,141.85858,367,0.32,0.55,2023-10-17,444,1,VIIRS,l,2.0NRT,351.5,57.31,D
-18.43772,141.8616,367,0.32,0.55,2023-10-17,444,1,VIIRS,l,2.0NRT,337.57,49.16,D
-18.43709,141.86465,353.37,0.32,0.55,2023-10-17,444,1,VIIRS,l,2.0NRT,330.85,49.16,D
-18.43647,141.86769,367,0.32,0.55,2023-10-17,444,1,VIIRS,h,2.0NRT,318.92,11.51,D
-18.43584,141.87073,339.4,0.32,0.55,2023-10-17,444,1,VIIRS,n,2.0NRT,312.83,11.51,D
-18.43406,141.85771,367,0.32,0.55,2023-10-17,444,1,VIIRS,l,2.0NRT,327.91,36.66,D
-18.43346,141.86076,353.05,0.32,0.55,2023-10-17,444,1,VIIRS,n,2.0NRT,316.94,36.66,D
-18.43333,141.85751,352.07,0.32,0.55,2023-10-17,444,1,VIIRS,n,2.0NRT,318.23,57.31,D
-18.43285,141.86382,367,0.32,0.55,2023-10-17,444,1,VIIRS,h,2.0NRT,305.21,13.26,D
-18.43271,141.86055,367,0.32,0.55,2023-10-17,444,1,VIIRS,h,2.0NRT,309.98,49.16,D
-18.43044,141.87599,337.64,0.32,0.55,2023-10-17,444,1,VIIRS,l,2.0NRT,312.23,3.07,D
-18.42034,131.06647,346.36,0.41,0.37,2023-10-17,444,1,VIIRS,l,2.0NRT,320.33,5.42,D
-18.40661,131.06433,343.71,0.41,0.37,2023-10-17,444,1,VIIRS,l,2.0NRT,318.64,8.36,D
-18.40199,128.33614,349.44,0.55,0.43,2023-10-17,444,1,VIIRS,l,2.0NRT,319.92,17.25,D
-18.4003,131.05936,352.23,0.41,0.37,2023-10-17,444,1,VIIRS,l,2.0NRT,321.96,21.24,D
-18.39742,131.05493,355.4,0.41,0.37,2023-10-17,444,1,VIIRS,n,2.0NRT,321.89,9.25,D
-18.39454,131.05048,354.04,0.41,0.37,2023-10-17,444,1,VIIRS,n,2.0NRT,319.71,11.48,D
-18.39166,131.04604,349.91,0.41,0.37,2023-10-17,444,1,VIIRS,n,2.0NRT,320.95,6.47,D
-18.38878,131.04161,349.87,0.41,0.37,2023-10-17,444,1,VIIRS,l,2.0NRT,320.49,8.07,D
-18.38246,131.03662,347.88,0.41,0.37,2023-10-17,444,1,VIIRS,l,2.0NRT,321.52,7.15,D
-18.3613,131.03734,347.33,0.41,0.37,2023-10-17,444,1,VIIRS,l,2.0NRT,321.48,13.32,D
-18.35442,131.03627,348.82,0.41,0.37,2023-10-17,444,1,VIIRS,l,2.0NRT,322.34,12.82,D
-18.34756,131.03522,347.41,0.41,0.37,2023-10-17,444,1,VIIRS,l,2.0NRT,319.68,18.17,D
-18.3378,131.02969,367,0.41,0.37,2023-10-17,444,1,VIIRS,h,2.0NRT,323.38,15.61,D
-18.32803,131.02419,346.29,0.41,0.37,2023-10-17,444,1,VIIRS,l,2.0NRT,321.29,8.72,D
-18.29452,130.56061,345.29,0.43,0.38,2023-10-17,444,1,VIIRS,l,2.0NRT,319.73,4.89,D
-18.27477,130.54167,355.61,0.43,0.38,2023-10-17,444,1,VIIRS,l,2.0NRT,324.87,25.8,D
-18.17283,125.74876,367,0.53,0.5,2023-10-17,444,1,VIIRS,h,2.0NRT,324.63,43.19,D
-18.17226,125.75373,367,0.52,0.5,2023-10-17,444,1,VIIRS,h,2.0NRT,319.64,12.97,D
-18.17169,125.7587,353.07,0.52,0.5,2023-10-17,444,1,VIIRS,n,2.0NRT,317.42,12.97,D
-18.16877,125.74321,310.86,0.53,0.5,2023-10-17,444,1,VIIRS,l,2.0NRT,323.35,169.27,D
-18.16821,125.74818,367,0.53,0.5,2023-10-17,444,1,VIIRS,h,2.0NRT,358.23,169.27,D
-18.16764,125.75315,354.46,0.52,0.5,2023-10-17,444,1,VIIRS,l,2.0NRT,330.5,27.14,D
-18.16708,125.75811,354.24,0.52,0.5,2023-10-17,444,1,VIIRS,n,2.0NRT,320.4,27.14,D
-18.16651,125.76308,344.28,0.52,0.5,2023-10-17,444,1,VIIRS,l,2.0NRT,319.15,9.12,D
-18.16302,125.75256,344.99,0.52,0.5,2023-10-17,444,1,VIIRS,n,2.0NRT,316.52,27.14,D
-18.16246,125.75754,352.45,0.52,0.5,2023-10-17,444,1,VIIRS,n,2.0NRT,317.75,27.14,D
-18.09341,123.84424,351.26,0.35,0.57,2023-10-17,444,1,VIIRS,l,2.0NRT,326.35,20.75,D
-18.09306,123.84753,367,0.35,0.57,2023-10-17,444,1,VIIRS,h,2.0NRT,323.25,20.75,D
-18.0927,123.85082,367,0.35,0.57,2023-10-17,444,1,VIIRS,h,2.0NRT,322.05,9.93,D
-18.09235,123.8541,345.28,0.35,0.57,2023-10-17,444,1,VIIRS,n,2.0NRT,316.48,9.93,D
-18.08677,123.8568,344.7,0.35,0.57,2023-10-17,444,1,VIIRS,n,2.0NRT,316.78,4.5,D
-18.08641,123.8601,352.96,0.35,0.57,2023-10-17,444,1,VIIRS,n,2.0NRT,318.11,4.5,D
-18.08571,123.86667,344.27,0.35,0.57,2023-10-17,444,1,VIIRS,l,2.0NRT,314.43,7.42,D
-18.07935,138.11034,355.04,0.57,0.43,2023-10-17,444,1,VIIRS,n,2.0NRT,320.8,16.74,D
-18.07836,138.11575,356.01,0.57,0.43,2023-10-17,444,1,VIIRS,n,2.0NRT,321.97,20.14,D
-18.07456,138.13658,351.49,0.38,0.43,2023-10-17,444,1,VIIRS,n,2.0NRT,319.99,7.71,D
-18.0739,138.14023,367,0.38,0.43,2023-10-17,444,1,VIIRS,h,2.0NRT,320.97,6.36,D
-18.07339,138.12041,354.01,0.57,0.43,2023-10-17,444,1,VIIRS,n,2.0NRT,321,14.52,D
-18.07324,138.14386,353.87,0.38,0.43,2023-10-17,444,1,VIIRS,n,2.0NRT,320.34,6.36,D
-18.07258,138.14749,351.16,0.38,0.43,2023-10-17,444,1,VIIRS,n,2.0NRT,321.64,4.72,D
-18.07257,138.12492,355.59,0.38,0.43,2023-10-17,444,1,VIIRS,n,2.0NRT,319.36,9.35,D
-18.07191,138.15112,350.34,0.38,0.43,2023-10-17,444,1,VIIRS,l,2.0NRT,321.01,4.72,D
-18.0719,138.12856,355.28,0.38,0.43,2023-10-17,444,1,VIIRS,n,2.0NRT,322.22,9.35,D
-18.07125,138.15474,351.18,0.38,0.43,2023-10-17,444,1,VIIRS,n,2.0NRT,321.04,4.62,D
-18.07124,138.1322,354.65,0.38,0.43,2023-10-17,444,1,VIIRS,n,2.0NRT,322.66,15.94,D
-18.06791,130.58464,348.82,0.43,0.38,2023-10-17,444,1,VIIRS,l,2.0NRT,320,9.94,D
-18.05728,138.16341,351.29,0.38,0.44,2023-10-17,444,1,VIIRS,l,2.0NRT,323.48,9.31,D
-18.04968,130.57823,367,0.43,0.38,2023-10-17,444,1,VIIRS,h,2.0NRT,323.1,12.02,D
-18.04732,138.17262,351.26,0.39,0.44,2023-10-17,444,1,VIIRS,l,2.0NRT,321.56,10.44,D
-18.04676,130.57365,354.65,0.43,0.38,2023-10-17,444,1,VIIRS,n,2.0NRT,321.37,8.2,D
-18.04385,130.56908,353.97,0.43,0.38,2023-10-17,444,1,VIIRS,n,2.0NRT,321.81,18.08,D
-18.0433,138.19446,350.21,0.39,0.44,2023-10-17,444,1,VIIRS,n,2.0NRT,318.67,18,D
-18.04222,138.1931,347.64,0.39,0.44,2023-10-17,444,1,VIIRS,l,2.0NRT,321.8,26.53,D
-18.02031,138.19992,347.7,0.39,0.44,2023-10-17,444,1,VIIRS,l,2.0NRT,318.56,6.66,D
-18.01164,138.20206,349.68,0.39,0.44,2023-10-17,444,1,VIIRS,n,2.0NRT,318.52,8.31,D
-18.00763,138.20129,346.92,0.39,0.44,2023-10-17,444,1,VIIRS,l,2.0NRT,320.56,6.66,D
-18.00363,138.20053,350.26,0.39,0.44,2023-10-17,444,1,VIIRS,n,2.0NRT,319.91,6.66,D
-17.99962,138.19977,350.36,0.39,0.44,2023-10-17,444,1,VIIRS,l,2.0NRT,326.03,26.81,D
-17.99561,138.19902,367,0.39,0.44,2023-10-17,444,1,VIIRS,l,2.0NRT,325.21,26.81,D
-17.99159,138.19832,344.32,0.39,0.44,2023-10-17,444,1,VIIRS,n,2.0NRT,316.44,6.41,D
-17.99093,138.202,367,0.39,0.44,2023-10-17,444,1,VIIRS,h,2.0NRT,320.05,6.41,D
-17.99027,138.20564,367,0.39,0.44,2023-10-17,444,1,VIIRS,h,2.0NRT,318.51,5.33,D
-17.98961,138.20929,345.89,0.39,0.44,2023-10-17,444,1,VIIRS,n,2.0NRT,317.38,5.33,D
-17.98826,130.58511,355.59,0.43,0.38,2023-10-17,444,1,VIIRS,l,2.0NRT,321.7,36.08,D
-17.9856,138.20856,347.55,0.39,0.44,2023-10-17,444,1,VIIRS,n,2.0NRT,319.03,5.33,D
-17.98494,138.2122,367,0.39,0.44,2023-10-17,444,1,VIIRS,h,2.0NRT,319.25,8.51,D
-17.98428,138.21587,367,0.39,0.44,2023-10-17,444,1,VIIRS,h,2.0NRT,319.52,8.51,D
-17.98362,138.21951,356,0.39,0.44,2023-10-17,444,1,VIIRS,n,2.0NRT,320.41,15.13,D
-17.98185,130.58005,349.5,0.43,0.38,2023-10-17,444,1,VIIRS,l,2.0NRT,319.44,11.68,D
-17.98097,138.23415,367,0.39,0.44,2023-10-17,444,1,VIIRS,h,2.0NRT,322.77,9.46,D
-17.98031,138.23784,356.22,0.39,0.44,2023-10-17,444,1,VIIRS,n,2.0NRT,321.38,9.46,D
-17.97964,138.24155,348.8,0.39,0.44,2023-10-17,444,1,VIIRS,l,2.0NRT,322.19,6.4,D
-17.97894,138.2224,356.38,0.39,0.44,2023-10-17,444,1,VIIRS,n,2.0NRT,320.77,9.79,D
-17.97829,138.22603,355.27,0.39,0.44,2023-10-17,444,1,VIIRS,n,2.0NRT,324.35,13.71,D
-17.97763,138.22968,367,0.39,0.44,2023-10-17,444,1,VIIRS,h,2.0NRT,322.02,13.71,D
-17.97696,138.23337,345.99,0.39,0.44,2023-10-17,444,1,VIIRS,n,2.0NRT,320.92,8.27,D
-17.97493,138.22163,345.51,0.39,0.44,2023-10-17,444,1,VIIRS,l,2.0NRT,316.94,9.79,D
-17.97427,138.22527,346.32,0.39,0.44,2023-10-17,444,1,VIIRS,n,2.0NRT,319,13.71,D
-17.96445,130.57733,353.42,0.43,0.38,2023-10-17,444,1,VIIRS,l,2.0NRT,323.63,14.23,D
-17.92533,145.50627,367,0.56,0.69,2023-10-17,444,1,VIIRS,h,2.0NRT,306.02,14.5,D
-17.92415,145.51154,367,0.56,0.69,2023-10-17,444,1,VIIRS,h,2.0NRT,303.88,9.92,D
-17.92287,145.51724,335.61,0.56,0.69,2023-10-17,444,1,VIIRS,n,2.0NRT,303.68,9.92,D
-17.92164,145.52274,334.91,0.57,0.69,2023-10-17,444,1,VIIRS,n,2.0NRT,304.26,10.82,D
-17.91069,145.48308,341.03,0.56,0.69,2023-10-17,444,1,VIIRS,n,2.0NRT,303.09,15.57,D
-17.90955,145.48813,367,0.56,0.69,2023-10-17,444,1,VIIRS,h,2.0NRT,307.95,16.47,D
-17.90844,145.49306,353,0.56,0.69,2023-10-17,444,1,VIIRS,n,2.0NRT,307.32,16.47,D
-17.90734,145.49797,332,0.56,0.69,2023-10-17,444,1,VIIRS,n,2.0NRT,305.98,14.52,D
-17.90218,145.49146,367,0.56,0.69,2023-10-17,444,1,VIIRS,h,2.0NRT,305.85,16.47,D
-17.83246,137.78027,350.55,0.55,0.43,2023-10-17,444,1,VIIRS,n,2.0NRT,320.22,10.69,D
-17.83153,137.78549,354.37,0.55,0.43,2023-10-17,444,1,VIIRS,n,2.0NRT,319.44,10.69,D
-17.82948,137.77428,352.8,0.55,0.43,2023-10-17,444,1,VIIRS,l,2.0NRT,323.36,11.59,D
-17.82352,137.76237,350.81,0.55,0.43,2023-10-17,444,1,VIIRS,l,2.0NRT,321.27,8.38,D
-17.75802,145.31424,331.08,0.55,0.68,2023-10-17,444,1,VIIRS,n,2.0NRT,302.28,11.09,D
-17.75073,145.3175,367,0.55,0.68,2023-10-17,444,1,VIIRS,h,2.0NRT,304.36,11.09,D
-17.74973,145.32199,367,0.55,0.68,2023-10-17,444,1,VIIRS,h,2.0NRT,305.99,20.63,D
-17.74349,145.32053,335,0.55,0.68,2023-10-17,444,1,VIIRS,n,2.0NRT,304.34,10.04,D
-17.74253,145.32486,367,0.55,0.68,2023-10-17,444,1,VIIRS,h,2.0NRT,305.98,10.04,D
-17.7415,145.32945,331.8,0.55,0.68,2023-10-17,444,1,VIIRS,n,2.0NRT,301.41,6.69,D
-17.73646,145.29323,336.2,0.55,0.68,2023-10-17,444,1,VIIRS,n,2.0NRT,302.55,6.91,D
-17.73393,145.33391,333.3,0.55,0.68,2023-10-17,444,1,VIIRS,n,2.0NRT,301.88,6.69,D
-17.73257,145.34001,331.33,0.56,0.68,2023-10-17,444,1,VIIRS,l,2.0NRT,301.51,3.66,D
-17.72515,145.34375,339.8,0.56,0.68,2023-10-17,444,1,VIIRS,n,2.0NRT,302.15,12.57,D
-17.7239,125.68931,354.93,0.52,0.5,2023-10-17,444,1,VIIRS,n,2.0NRT,318.58,11.49,D
-17.71953,125.69064,354.99,0.52,0.5,2023-10-17,444,1,VIIRS,n,2.0NRT,319.44,15.62,D
-17.71873,125.69363,344,0.52,0.5,2023-10-17,444,1,VIIRS,l,2.0NRT,316.48,13.7,D
-17.71782,145.34714,367,0.56,0.69,2023-10-17,444,1,VIIRS,h,2.0NRT,303.75,9.56,D
-17.71661,145.35251,337.36,0.56,0.69,2023-10-17,444,1,VIIRS,n,2.0NRT,300.89,9.56,D
-17.71433,125.69501,345.62,0.52,0.5,2023-10-17,444,1,VIIRS,n,2.0NRT,317.97,7.71,D
-17.71374,125.69996,342.99,0.52,0.5,2023-10-17,444,1,VIIRS,l,2.0NRT,317.12,6.56,D
-17.71357,125.69804,349.98,0.52,0.5,2023-10-17,444,1,VIIRS,n,2.0NRT,317.88,5.05,D
-17.71314,125.7049,345.69,0.52,0.5,2023-10-17,444,1,VIIRS,n,2.0NRT,317.68,6.56,D
-17.71301,125.703,343.6,0.52,0.5,2023-10-17,444,1,VIIRS,l,2.0NRT,317.6,5.05,D
-17.71255,125.70985,343.14,0.52,0.5,2023-10-17,444,1,VIIRS,l,2.0NRT,316.03,12.4,D
-17.71245,125.70794,350.8,0.52,0.5,2023-10-17,444,1,VIIRS,n,2.0NRT,317.04,6.85,D
-17.70794,125.70927,353.01,0.52,0.5,2023-10-17,444,1,VIIRS,n,2.0NRT,320.98,12.4,D
-17.7073,145.36464,333.12,0.56,0.69,2023-10-17,444,1,VIIRS,n,2.0NRT,299.93,6.17,D
-17.70729,125.7123,345.96,0.52,0.5,2023-10-17,444,1,VIIRS,l,2.0NRT,318.5,12.95,D
-17.70275,125.71361,341.1,0.52,0.5,2023-10-17,444,1,VIIRS,l,2.0NRT,315.44,6.01,D
-17.70269,125.71171,343.41,0.52,0.5,2023-10-17,444,1,VIIRS,l,2.0NRT,317.05,12.95,D
-17.70168,123.58189,367,0.36,0.57,2023-10-17,444,1,VIIRS,h,2.0NRT,314.21,5.27,D
-17.70131,123.58532,339.37,0.36,0.57,2023-10-17,444,1,VIIRS,n,2.0NRT,314.11,6.76,D
-17.69638,123.58131,343.7,0.36,0.57,2023-10-17,444,1,VIIRS,n,2.0NRT,312.56,5.27,D
-17.6857,145.3727,354,0.56,0.69,2023-10-17,444,1,VIIRS,n,2.0NRT,302.69,10.55,D
-17.68275,145.37271,353.91,0.56,0.69,2023-10-17,444,1,VIIRS,n,2.0NRT,302.41,12.86,D
-17.68164,145.37776,367,0.56,0.69,2023-10-17,444,1,VIIRS,h,2.0NRT,304.38,12.86,D
-17.68051,145.38292,331.25,0.56,0.69,2023-10-17,444,1,VIIRS,n,2.0NRT,300.38,7.45,D
-17.6783,123.59987,346.65,0.36,0.57,2023-10-17,444,1,VIIRS,n,2.0NRT,317.99,5.18,D
-17.67822,145.37656,367,0.56,0.69,2023-10-17,444,1,VIIRS,h,2.0NRT,305.04,11.42,D
-17.67794,123.60324,367,0.36,0.57,2023-10-17,444,1,VIIRS,h,2.0NRT,318.04,9.98,D
-17.67708,145.38164,340.4,0.56,0.69,2023-10-17,444,1,VIIRS,n,2.0NRT,301.64,9.37,D
-17.67336,123.59586,344.93,0.36,0.57,2023-10-17,444,1,VIIRS,n,2.0NRT,315.83,5.18,D
-17.67301,123.59924,367,0.36,0.57,2023-10-17,444,1,VIIRS,h,2.0NRT,314.79,5.18,D
-17.67193,145.37521,338.01,0.56,0.69,2023-10-17,444,1,VIIRS,n,2.0NRT,302.43,11.42,D
-17.67077,145.38033,343.48,0.56,0.69,2023-10-17,444,1,VIIRS,n,2.0NRT,301.28,9.37,D
-17.66903,145.37511,341.45,0.56,0.69,2023-10-17,444,1,VIIRS,n,2.0NRT,302.97,11.21,D
-17.66807,123.59525,353.02,0.36,0.57,2023-10-17,444,1,VIIRS,n,2.0NRT,314.8,7.76,D
-17.66789,145.38031,344.25,0.56,0.69,2023-10-17,444,1,VIIRS,n,2.0NRT,301.37,9.54,D
-17.66444,145.37912,338.63,0.56,0.69,2023-10-17,444,1,VIIRS,n,2.0NRT,301.79,5.03,D
-17.66349,123.58784,341.94,0.36,0.57,2023-10-17,444,1,VIIRS,n,2.0NRT,314.15,6.56,D
-17.66313,123.59122,367,0.36,0.57,2023-10-17,444,1,VIIRS,h,2.0NRT,313.37,6.56,D
-17.6593,145.3727,336.38,0.56,0.69,2023-10-17,444,1,VIIRS,n,2.0NRT,302.3,9.71,D
-17.65755,145.3674,332.61,0.56,0.69,2023-10-17,444,1,VIIRS,n,2.0NRT,302.44,4.74,D
-17.65639,145.37262,330.43,0.56,0.69,2023-10-17,444,1,VIIRS,l,2.0NRT,301.3,4.74,D
-17.65254,123.58999,367,0.36,0.57,2023-10-17,444,1,VIIRS,h,2.0NRT,316.5,8.54,D
-17.65218,125.70702,345.93,0.52,0.5,2023-10-17,444,1,VIIRS,l,2.0NRT,317.83,10.37,D
-17.64759,123.58598,367,0.36,0.57,2023-10-17,444,1,VIIRS,h,2.0NRT,313.54,5.9,D
-17.64758,125.70645,342.3,0.52,0.5,2023-10-17,444,1,VIIRS,l,2.0NRT,314.37,11.39,D
-17.64355,125.70096,349.76,0.52,0.5,2023-10-17,444,1,VIIRS,n,2.0NRT,318.79,11.39,D
-17.63951,125.6955,351.27,0.52,0.5,2023-10-17,444,1,VIIRS,n,2.0NRT,318.81,9.95,D
-17.6349,125.69493,342.33,0.52,0.5,2023-10-17,444,1,VIIRS,l,2.0NRT,314.63,9.95,D
-17.62463,136.28355,349.22,0.47,0.39,2023-10-17,444,1,VIIRS,l,2.0NRT,321.49,8.14,D
-17.62382,136.75186,367,0.49,0.4,2023-10-17,444,1,VIIRS,h,2.0NRT,320.88,24.22,D
-17.61738,136.28226,351.9,0.47,0.39,2023-10-17,444,1,VIIRS,l,2.0NRT,323.26,14.15,D
-17.61686,136.2831,350.32,0.47,0.39,2023-10-17,444,1,VIIRS,l,2.0NRT,323.27,15.07,D
-17.61376,136.28162,347.37,0.47,0.39,2023-10-17,444,1,VIIRS,l,2.0NRT,322.32,8.73,D
-17.60787,136.29408,367,0.47,0.4,2023-10-17,444,1,VIIRS,l,2.0NRT,325.3,7.15,D
-17.60304,125.64608,346.55,0.52,0.5,2023-10-17,444,1,VIIRS,n,2.0NRT,317.78,6.48,D
-17.60124,125.66854,356.04,0.52,0.5,2023-10-17,444,1,VIIRS,n,2.0NRT,321.39,25.77,D
-17.60081,125.66597,367,0.52,0.5,2023-10-17,444,1,VIIRS,l,2.0NRT,329.81,32.82,D
-17.60077,136.75232,344.55,0.49,0.4,2023-10-17,444,1,VIIRS,l,2.0NRT,318.53,13.18,D
-17.60026,125.67088,345.07,0.52,0.5,2023-10-17,444,1,VIIRS,n,2.0NRT,316.69,32.82,D
-17.59722,125.66305,352.28,0.52,0.5,2023-10-17,444,1,VIIRS,n,2.0NRT,316.92,64.13,D
-17.59706,136.75163,348.58,0.49,0.4,2023-10-17,444,1,VIIRS,n,2.0NRT,317.98,13.18,D
-17.59335,136.75093,347.51,0.49,0.4,2023-10-17,444,1,VIIRS,n,2.0NRT,318.36,5.93,D
-17.59072,136.72182,347.63,0.49,0.4,2023-10-17,444,1,VIIRS,l,2.0NRT,322.6,9.14,D
-17.58965,136.75023,346.24,0.49,0.4,2023-10-17,444,1,VIIRS,n,2.0NRT,318.32,5.93,D
-17.58781,136.71651,355.25,0.49,0.4,2023-10-17,444,1,VIIRS,n,2.0NRT,324.92,30.69,D
-17.58701,136.72112,351.51,0.49,0.4,2023-10-17,444,1,VIIRS,n,2.0NRT,321.3,9.14,D
-17.58593,136.74954,345.15,0.49,0.4,2023-10-17,444,1,VIIRS,n,2.0NRT,319.18,7.04,D
